:START_ID(Flight),:END_ID(Airport)
FL01551,AP010
FL01552,AP008
FL01553,AP011
FL01554,AP031
FL01555,AP009
FL01556,AP015
FL01557,AP024
FL01558,AP030
FL01559,AP009
FL01560,AP008
FL01561,AP001
FL01562,AP010
FL01563,AP003
FL01564,AP014
FL01565,AP004
FL01566,AP031
FL01567,AP009
FL01568,AP032
FL01569,AP018
FL01570,AP019
FL01571,AP011
FL01572,AP028
FL01573,AP002
FL01574,AP022
FL01575,AP001
FL01576,AP033
FL01577,AP005
FL01578,AP028
FL01579,AP024
FL01580,AP009
FL01581,AP037
FL01582,AP007
FL01583,AP009
FL01584,AP004
FL01585,AP010
FL01586,AP009
FL01587,AP014
FL01588,AP020
FL01589,AP014
FL01590,AP006
FL01591,AP003
FL01592,AP014
FL01593,AP018
FL01594,AP001
FL01595,AP038
FL01596,AP032
FL01597,AP010
FL01598,AP040
FL01599,AP007
FL01600,AP010
FL01601,AP004
FL01602,AP005
FL01603,AP023
FL01604,AP005
FL01605,AP031
FL01606,AP003
FL01607,AP012
FL01608,AP001
FL01609,AP018
FL01610,AP037
FL01611,AP005
FL01612,AP016
FL01613,AP014
FL01614,AP024
FL01615,AP009
FL01616,AP028
FL01617,AP008
FL01618,AP004
FL01619,AP038
FL01620,AP009
FL01621,AP007
FL01622,AP009
FL01623,AP002
FL01624,AP009
FL01625,AP012
FL01626,AP007
FL01627,AP010
FL01628,AP020
FL01629,AP009
FL01630,AP002
FL01631,AP010
FL01632,AP020
FL01633,AP035
FL01634,AP007
FL01635,AP016
FL01636,AP015
FL01637,AP010
FL01638,AP004
FL01639,AP001
FL01640,AP007
FL01641,AP009
FL01642,AP001
FL01643,AP005
FL01644,AP035
FL01645,AP032
FL01646,AP036
FL01647,AP007
FL01648,AP010
FL01649,AP008
FL01650,AP025
FL01651,AP030
FL01652,AP026
FL01653,AP032
FL01654,AP010
FL01655,AP036
FL01656,AP028
FL01657,AP005
FL01658,AP001
FL01659,AP004
FL01660,AP039
FL01661,AP019
FL01662,AP005
FL01663,AP020
FL01664,AP003
FL01665,AP006
FL01666,AP020
FL01667,AP003
FL01668,AP007
FL01669,AP021
FL01670,AP009
FL01671,AP007
FL01672,AP009
FL01673,AP033
FL01674,AP003
FL01675,AP008
FL01676,AP020
FL01677,AP006
FL01678,AP002
FL01679,AP008
FL01680,AP028
FL01681,AP007
FL01682,AP002
FL01683,AP005
FL01684,AP029
FL01685,AP004
FL01686,AP003
FL01687,AP010
FL01688,AP013
FL01689,AP009
FL01690,AP032
FL01691,AP004
FL01692,AP009
FL01693,AP039
FL01694,AP005
FL01695,AP025
FL01696,AP003
FL01697,AP010
FL01698,AP004
FL01699,AP009
FL01700,AP034
FL01701,AP004
FL01702,AP007
FL01703,AP012
FL01704,AP039
FL01705,AP023
FL01706,AP036
FL01707,AP019
FL01708,AP016
FL01709,AP009
FL01710,AP029
FL01711,AP005
FL01712,AP010
FL01713,AP008
FL01714,AP006
FL01715,AP017
FL01716,AP006
FL01717,AP004
FL01718,AP010
FL01719,AP006
FL01720,AP013
FL01721,AP007
FL01722,AP008
FL01723,AP014
FL01724,AP030
FL01725,AP002
FL01726,AP026
FL01727,AP001
FL01728,AP002
FL01729,AP009
FL01730,AP005
FL01731,AP018
FL01732,AP009
FL01733,AP040
FL01734,AP026
FL01735,AP006
FL01736,AP009
FL01737,AP021
FL01738,AP002
FL01739,AP035
FL01740,AP025
FL01741,AP024
FL01742,AP008
FL01743,AP005
FL01744,AP001
FL01745,AP022
FL01746,AP008
FL01747,AP006
FL01748,AP019
FL01749,AP021
FL01750,AP003
FL01751,AP006
FL01752,AP037
FL01753,AP005
FL01754,AP006
FL01755,AP002
FL01756,AP003
FL01757,AP033
FL01758,AP017
FL01759,AP027
FL01760,AP026
FL01761,AP024
FL01762,AP010
FL01763,AP004
FL01764,AP009
FL01765,AP035
FL01766,AP028
FL01767,AP013
FL01768,AP022
FL01769,AP023
FL01770,AP007
FL01771,AP005
FL01772,AP033
FL01773,AP005
FL01774,AP008
FL01775,AP033
FL01776,AP004
FL01777,AP007
FL01778,AP002
FL01779,AP026
FL01780,AP009
FL01781,AP036
FL01782,AP007
FL01783,AP006
FL01784,AP010
FL01785,AP005
FL01786,AP021
FL01787,AP038
FL01788,AP005
FL01789,AP027
FL01790,AP010
FL01791,AP008
FL01792,AP037
FL01793,AP004
FL01794,AP001
FL01795,AP006
FL01796,AP005
FL01797,AP033
FL01798,AP003
FL01799,AP001
FL01800,AP024
FL01801,AP010
FL01802,AP003
FL01803,AP006
FL01804,AP003
FL01805,AP009
FL01806,AP005
FL01807,AP009
FL01808,AP005
FL01809,AP016
FL01810,AP004
FL01811,AP008
FL01812,AP035
FL01813,AP005
FL01814,AP035
FL01815,AP011
FL01816,AP033
FL01817,AP003
FL01818,AP024
FL01819,AP010
FL01820,AP007
FL01821,AP017
FL01822,AP026
FL01823,AP024
FL01824,AP027
FL01825,AP005
FL01826,AP006
FL01827,AP008
FL01828,AP006
FL01829,AP003
FL01830,AP024
FL01831,AP001
FL01832,AP003
FL01833,AP002
FL01834,AP005
FL01835,AP007
FL01836,AP014
FL01837,AP004
FL01838,AP006
FL01839,AP023
FL01840,AP040
FL01841,AP016
FL01842,AP001
FL01843,AP036
FL01844,AP031
FL01845,AP009
FL01846,AP002
FL01847,AP003
FL01848,AP002
FL01849,AP027
FL01850,AP028
FL01851,AP031
FL01852,AP002
FL01853,AP031
FL01854,AP002
FL01855,AP006
FL01856,AP035
FL01857,AP040
FL01858,AP005
FL01859,AP035
FL01860,AP005
FL01861,AP025
FL01862,AP003
FL01863,AP014
FL01864,AP008
FL01865,AP004
FL01866,AP009
FL01867,AP007
FL01868,AP009
FL01869,AP001
FL01870,AP031
FL01871,AP015
FL01872,AP025
FL01873,AP010
FL01874,AP003
FL01875,AP032
FL01876,AP010
FL01877,AP004
FL01878,AP001
FL01879,AP009
FL01880,AP029
FL01881,AP003
FL01882,AP006
FL01883,AP025
FL01884,AP033
FL01885,AP002
FL01886,AP006
FL01887,AP023
FL01888,AP010
FL01889,AP017
FL01890,AP002
FL01891,AP009
FL01892,AP014
FL01893,AP006
FL01894,AP013
FL01895,AP001
FL01896,AP009
FL01897,AP004
FL01898,AP002
FL01899,AP013
FL01900,AP004
FL01901,AP015
FL01902,AP027
FL01903,AP004
FL01904,AP002
FL01905,AP014
FL01906,AP007
FL01907,AP008
FL01908,AP014
FL01909,AP016
FL01910,AP001
FL01911,AP003
FL01912,AP001
FL01913,AP034
FL01914,AP009
FL01915,AP039
FL01916,AP001
FL01917,AP003
FL01918,AP006
FL01919,AP001
FL01920,AP008
FL01921,AP010
FL01922,AP013
FL01923,AP003
FL01924,AP009
FL01925,AP008
FL01926,AP004
FL01927,AP009
FL01928,AP001
FL01929,AP003
FL01930,AP002
FL01931,AP009
FL01932,AP008
FL01933,AP002
FL01934,AP017
FL01935,AP002
FL01936,AP009
FL01937,AP012
FL01938,AP013
FL01939,AP024
FL01940,AP009
FL01941,AP034
FL01942,AP031
FL01943,AP030
FL01944,AP026
FL01945,AP009
FL01946,AP008
FL01947,AP027
FL01948,AP006
FL01949,AP008
FL01950,AP029
FL01951,AP004
FL01952,AP026
FL01953,AP002
FL01954,AP005
FL01955,AP011
FL01956,AP001
FL01957,AP032
FL01958,AP013
FL01959,AP004
FL01960,AP021
FL01961,AP022
FL01962,AP008
FL01963,AP001
FL01964,AP010
FL01965,AP004
FL01966,AP001
FL01967,AP023
FL01968,AP005
FL01969,AP003
FL01970,AP012
FL01971,AP005
FL01972,AP001
FL01973,AP007
FL01974,AP017
FL01975,AP015
FL01976,AP002
FL01977,AP020
FL01978,AP002
FL01979,AP016
FL01980,AP007
FL01981,AP011
FL01982,AP013
FL01983,AP020
FL01984,AP039
FL01985,AP021
FL01986,AP020
FL01987,AP004
FL01988,AP013
FL01989,AP007
FL01990,AP018
FL01991,AP021
FL01992,AP036
FL01993,AP001
FL01994,AP004
FL01995,AP009
FL01996,AP028
FL01997,AP005
FL01998,AP010
FL01999,AP008
FL02000,AP037
FL02001,AP003
FL02002,AP010
FL02003,AP002
FL02004,AP006
FL02005,AP007
FL02006,AP002
FL02007,AP036
FL02008,AP007
FL02009,AP008
FL02010,AP010
FL02011,AP001
FL02012,AP008
FL02013,AP013
FL02014,AP001
FL02015,AP025
FL02016,AP002
FL02017,AP001
FL02018,AP002
FL02019,AP019
FL02020,AP035
FL02021,AP012
FL02022,AP002
FL02023,AP010
FL02024,AP001
FL02025,AP008
FL02026,AP007
FL02027,AP005
FL02028,AP018
FL02029,AP006
FL02030,AP025
FL02031,AP004
FL02032,AP040
FL02033,AP023
FL02034,AP011
FL02035,AP010
FL02036,AP003
FL02037,AP010
FL02038,AP035
FL02039,AP008
FL02040,AP040
FL02041,AP029
FL02042,AP032
FL02043,AP039
FL02044,AP001
FL02045,AP009
FL02046,AP003
FL02047,AP023
FL02048,AP008
FL02049,AP007
FL02050,AP008
FL02051,AP019
FL02052,AP003
FL02053,AP009
FL02054,AP020
FL02055,AP003
FL02056,AP010
FL02057,AP006
FL02058,AP008
FL02059,AP006
FL02060,AP002
FL02061,AP003
FL02062,AP032
FL02063,AP029
FL02064,AP001
FL02065,AP037
FL02066,AP024
FL02067,AP014
FL02068,AP003
FL02069,AP014
FL02070,AP015
FL02071,AP025
FL02072,AP034
FL02073,AP007
FL02074,AP006
FL02075,AP008
FL02076,AP005
FL02077,AP006
FL02078,AP009
FL02079,AP006
FL02080,AP010
FL02081,AP018
FL02082,AP029
FL02083,AP006
FL02084,AP009
FL02085,AP005
FL02086,AP017
FL02087,AP040
FL02088,AP001
FL02089,AP004
FL02090,AP035
FL02091,AP004
FL02092,AP007
FL02093,AP001
FL02094,AP019
FL02095,AP004
FL02096,AP034
FL02097,AP022
FL02098,AP002
FL02099,AP001
FL02100,AP033
FL02101,AP026
FL02102,AP004
FL02103,AP016
FL02104,AP002
FL02105,AP029
FL02106,AP003
FL02107,AP040
FL02108,AP007
FL02109,AP025
FL02110,AP010
FL02111,AP003
FL02112,AP009
FL02113,AP008
FL02114,AP029
FL02115,AP002
FL02116,AP010
FL02117,AP017
FL02118,AP007
FL02119,AP004
FL02120,AP009
FL02121,AP022
FL02122,AP005
FL02123,AP033
FL02124,AP039
FL02125,AP006
FL02126,AP036
FL02127,AP026
FL02128,AP003
FL02129,AP004
FL02130,AP009
FL02131,AP012
FL02132,AP023
FL02133,AP006
FL02134,AP011
FL02135,AP016
FL02136,AP007
FL02137,AP014
FL02138,AP002
FL02139,AP001
FL02140,AP009
FL02141,AP005
FL02142,AP002
FL02143,AP003
FL02144,AP008
FL02145,AP036
FL02146,AP001
FL02147,AP005
FL02148,AP038
FL02149,AP031
FL02150,AP006
FL02151,AP033
FL02152,AP006
FL02153,AP007
FL02154,AP009
FL02155,AP028
FL02156,AP022
FL02157,AP007
FL02158,AP037
FL02159,AP009
FL02160,AP005
FL02161,AP001
FL02162,AP020
FL02163,AP002
FL02164,AP033
FL02165,AP010
FL02166,AP011
FL02167,AP019
FL02168,AP018
FL02169,AP020
FL02170,AP009
FL02171,AP002
FL02172,AP003
FL02173,AP010
FL02174,AP018
FL02175,AP016
FL02176,AP013
FL02177,AP005
FL02178,AP011
FL02179,AP008
FL02180,AP006
FL02181,AP029
FL02182,AP028
FL02183,AP006
FL02184,AP002
FL02185,AP021
FL02186,AP004
FL02187,AP027
FL02188,AP008
FL02189,AP024
FL02190,AP005
FL02191,AP010
FL02192,AP019
FL02193,AP003
FL02194,AP028
FL02195,AP006
FL02196,AP029
FL02197,AP027
FL02198,AP010
FL02199,AP002
FL02200,AP008
FL02201,AP001
FL02202,AP033
FL02203,AP039
FL02204,AP036
FL02205,AP002
FL02206,AP009
FL02207,AP021
FL02208,AP037
FL02209,AP026
FL02210,AP021
FL02211,AP033
FL02212,AP039
FL02213,AP001
FL02214,AP034
FL02215,AP016
FL02216,AP013
FL02217,AP009
FL02218,AP030
FL02219,AP009
FL02220,AP004
FL02221,AP001
FL02222,AP008
FL02223,AP010
FL02224,AP015
FL02225,AP003
FL02226,AP004
FL02227,AP028
FL02228,AP007
FL02229,AP034
FL02230,AP027
FL02231,AP007
FL02232,AP001
FL02233,AP025
FL02234,AP013
FL02235,AP005
FL02236,AP006
FL02237,AP001
FL02238,AP014
FL02239,AP036
FL02240,AP007
FL02241,AP008
FL02242,AP001
FL02243,AP003
FL02244,AP001
FL02245,AP036
FL02246,AP006
FL02247,AP020
FL02248,AP005
FL02249,AP039
FL02250,AP023
FL02251,AP006
FL02252,AP034
FL02253,AP003
FL02254,AP001
FL02255,AP024
FL02256,AP014
FL02257,AP010
FL02258,AP019
FL02259,AP025
FL02260,AP007
FL02261,AP017
FL02262,AP008
FL02263,AP007
FL02264,AP019
FL02265,AP023
FL02266,AP004
FL02267,AP033
FL02268,AP008
FL02269,AP010
FL02270,AP035
FL02271,AP038
FL02272,AP028
FL02273,AP008
FL02274,AP009
FL02275,AP007
FL02276,AP004
FL02277,AP018
FL02278,AP005
FL02279,AP004
FL02280,AP018
FL02281,AP008
FL02282,AP025
FL02283,AP002
FL02284,AP029
FL02285,AP040
FL02286,AP009
FL02287,AP007
FL02288,AP017
FL02289,AP005
FL02290,AP017
FL02291,AP021
FL02292,AP007
FL02293,AP004
FL02294,AP031
FL02295,AP013
FL02296,AP032
FL02297,AP004
FL02298,AP003
FL02299,AP014
FL02300,AP004
FL02301,AP035
FL02302,AP006
FL02303,AP004
FL02304,AP005
FL02305,AP028
FL02306,AP007
FL02307,AP006
FL02308,AP010
FL02309,AP011
FL02310,AP007
FL02311,AP004
FL02312,AP023
FL02313,AP012
FL02314,AP019
FL02315,AP039
FL02316,AP003
FL02317,AP006
FL02318,AP007
FL02319,AP004
FL02320,AP002
FL02321,AP007
FL02322,AP030
FL02323,AP040
FL02324,AP012
FL02325,AP005
FL02326,AP001
FL02327,AP008
FL02328,AP005
FL02329,AP008
FL02330,AP036
FL02331,AP010
FL02332,AP001
FL02333,AP016
FL02334,AP014
FL02335,AP022
FL02336,AP003
FL02337,AP019
FL02338,AP036
FL02339,AP010
FL02340,AP038
FL02341,AP020
FL02342,AP009
FL02343,AP016
FL02344,AP009
FL02345,AP008
FL02346,AP018
FL02347,AP033
FL02348,AP010
FL02349,AP008
FL02350,AP004
FL02351,AP013
FL02352,AP003
FL02353,AP009
FL02354,AP012
FL02355,AP009
FL02356,AP003
FL02357,AP008
FL02358,AP007
FL02359,AP003
FL02360,AP025
FL02361,AP033
FL02362,AP018
FL02363,AP013
FL02364,AP009
FL02365,AP008
FL02366,AP034
FL02367,AP013
FL02368,AP002
FL02369,AP039
FL02370,AP013
FL02371,AP002
FL02372,AP015
FL02373,AP035
FL02374,AP028
FL02375,AP016
FL02376,AP026
FL02377,AP009
FL02378,AP025
FL02379,AP005
FL02380,AP031
FL02381,AP025
FL02382,AP002
FL02383,AP001
FL02384,AP016
FL02385,AP035
FL02386,AP002
FL02387,AP008
FL02388,AP039
FL02389,AP004
FL02390,AP007
FL02391,AP015
FL02392,AP023
FL02393,AP029
FL02394,AP019
FL02395,AP009
FL02396,AP027
FL02397,AP013
FL02398,AP009
FL02399,AP008
FL02400,AP034
FL02401,AP006
FL02402,AP010
FL02403,AP037
FL02404,AP030
FL02405,AP002
FL02406,AP001
FL02407,AP009
FL02408,AP004
FL02409,AP009
FL02410,AP038
FL02411,AP009
FL02412,AP038
FL02413,AP022
FL02414,AP002
FL02415,AP016
FL02416,AP001
FL02417,AP022
FL02418,AP020
FL02419,AP040
FL02420,AP003
FL02421,AP001
FL02422,AP030
FL02423,AP008
FL02424,AP003
FL02425,AP034
FL02426,AP026
FL02427,AP008
FL02428,AP040
FL02429,AP010
FL02430,AP002
FL02431,AP001
FL02432,AP004
FL02433,AP007
FL02434,AP005
FL02435,AP001
FL02436,AP028
FL02437,AP001
FL02438,AP005
FL02439,AP021
FL02440,AP007
FL02441,AP016
FL02442,AP009
FL02443,AP030
FL02444,AP008
FL02445,AP029
FL02446,AP030
FL02447,AP009
FL02448,AP020
FL02449,AP010
FL02450,AP003
FL02451,AP007
FL02452,AP035
FL02453,AP034
FL02454,AP039
FL02455,AP009
FL02456,AP007
FL02457,AP008
FL02458,AP001
FL02459,AP027
FL02460,AP020
FL02461,AP007
FL02462,AP038
FL02463,AP006
FL02464,AP009
FL02465,AP002
FL02466,AP038
FL02467,AP033
FL02468,AP007
FL02469,AP021
FL02470,AP004
FL02471,AP007
FL02472,AP035
FL02473,AP006
FL02474,AP025
FL02475,AP009
FL02476,AP028
FL02477,AP006
FL02478,AP002
FL02479,AP010
FL02480,AP008
FL02481,AP025
FL02482,AP031
FL02483,AP036
FL02484,AP029
FL02485,AP004
FL02486,AP007
FL02487,AP040
FL02488,AP038
FL02489,AP002
FL02490,AP004
FL02491,AP033
FL02492,AP026
FL02493,AP008
FL02494,AP012
FL02495,AP006
FL02496,AP010
FL02497,AP023
FL02498,AP020
FL02499,AP024
FL02500,AP012
FL02501,AP010
FL02502,AP033
FL02503,AP023
FL02504,AP016
FL02505,AP003
FL02506,AP013
FL02507,AP010
FL02508,AP006
FL02509,AP010
FL02510,AP026
FL02511,AP005
FL02512,AP024
FL02513,AP034
FL02514,AP026
FL02515,AP010
FL02516,AP019
FL02517,AP003
FL02518,AP022
FL02519,AP037
FL02520,AP024
FL02521,AP027
FL02522,AP035
FL02523,AP023
FL02524,AP019
FL02525,AP003
FL02526,AP010
FL02527,AP003
FL02528,AP004
FL02529,AP019
FL02530,AP001
FL02531,AP002
FL02532,AP034
FL02533,AP001
FL02534,AP003
FL02535,AP002
FL02536,AP015
FL02537,AP013
FL02538,AP004
FL02539,AP017
FL02540,AP003
FL02541,AP034
FL02542,AP015
FL02543,AP031
FL02544,AP010
FL02545,AP007
FL02546,AP004
FL02547,AP023
FL02548,AP032
FL02549,AP013
FL02550,AP009
FL02551,AP004
FL02552,AP015
FL02553,AP036
FL02554,AP020
FL02555,AP019
FL02556,AP007
FL02557,AP003
FL02558,AP001
FL02559,AP039
FL02560,AP002
FL02561,AP010
FL02562,AP009
FL02563,AP039
FL02564,AP010
FL02565,AP020
FL02566,AP039
FL02567,AP022
FL02568,AP003
FL02569,AP006
FL02570,AP009
FL02571,AP006
FL02572,AP003
FL02573,AP004
FL02574,AP037
FL02575,AP004
FL02576,AP013
FL02577,AP004
FL02578,AP002
FL02579,AP016
FL02580,AP002
FL02581,AP001
FL02582,AP005
FL02583,AP001
FL02584,AP007
FL02585,AP040
FL02586,AP007
FL02587,AP003
FL02588,AP025
FL02589,AP034
FL02590,AP013
FL02591,AP007
FL02592,AP008
FL02593,AP019
FL02594,AP006
FL02595,AP001
FL02596,AP007
FL02597,AP020
FL02598,AP001
FL02599,AP023
FL02600,AP009
FL02601,AP002
FL02602,AP023
FL02603,AP036
FL02604,AP011
FL02605,AP024
FL02606,AP009
FL02607,AP019
FL02608,AP001
FL02609,AP038
FL02610,AP011
FL02611,AP010
FL02612,AP037
FL02613,AP010
FL02614,AP006
FL02615,AP040
FL02616,AP008
FL02617,AP030
FL02618,AP019
FL02619,AP018
FL02620,AP002
FL02621,AP031
FL02622,AP001
FL02623,AP040
FL02624,AP029
FL02625,AP009
FL02626,AP010
FL02627,AP006
FL02628,AP009
FL02629,AP003
FL02630,AP004
FL02631,AP008
FL02632,AP009
FL02633,AP012
FL02634,AP025
FL02635,AP019
FL02636,AP010
FL02637,AP007
FL02638,AP005
FL02639,AP003
FL02640,AP005
FL02641,AP001
FL02642,AP027
FL02643,AP001
FL02644,AP012
FL02645,AP030
FL02646,AP008
FL02647,AP005
FL02648,AP002
FL02649,AP007
FL02650,AP021
FL02651,AP001
FL02652,AP027
FL02653,AP010
FL02654,AP005
FL02655,AP006
FL02656,AP013
FL02657,AP012
FL02658,AP005
FL02659,AP001
FL02660,AP005
FL02661,AP008
FL02662,AP007
FL02663,AP006
FL02664,AP002
FL02665,AP026
FL02666,AP009
FL02667,AP035
FL02668,AP016
FL02669,AP028
FL02670,AP010
FL02671,AP003
FL02672,AP031
FL02673,AP035
FL02674,AP001
FL02675,AP007
FL02676,AP016
FL02677,AP002
FL02678,AP005
FL02679,AP003
FL02680,AP027
FL02681,AP005
FL02682,AP018
FL02683,AP005
FL02684,AP035
FL02685,AP004
FL02686,AP003
FL02687,AP015
FL02688,AP028
FL02689,AP039
FL02690,AP020
FL02691,AP040
FL02692,AP007
FL02693,AP035
FL02694,AP024
FL02695,AP008
FL02696,AP003
FL02697,AP004
FL02698,AP016
FL02699,AP028
FL02700,AP002
FL02701,AP006
FL02702,AP038
FL02703,AP040
FL02704,AP022
FL02705,AP009
FL02706,AP004
FL02707,AP005
FL02708,AP030
FL02709,AP004
FL02710,AP018
FL02711,AP014
FL02712,AP007
FL02713,AP030
FL02714,AP006
FL02715,AP005
FL02716,AP009
FL02717,AP006
FL02718,AP010
FL02719,AP006
FL02720,AP003
FL02721,AP004
FL02722,AP022
FL02723,AP003
FL02724,AP022
FL02725,AP004
FL02726,AP005
FL02727,AP029
FL02728,AP002
FL02729,AP003
FL02730,AP005
FL02731,AP038
FL02732,AP001
FL02733,AP021
FL02734,AP010
FL02735,AP027
FL02736,AP014
FL02737,AP010
FL02738,AP030
FL02739,AP028
FL02740,AP004
FL02741,AP007
FL02742,AP010
FL02743,AP021
FL02744,AP008
FL02745,AP010
FL02746,AP017
FL02747,AP024
FL02748,AP007
FL02749,AP015
FL02750,AP031
FL02751,AP037
FL02752,AP018
FL02753,AP022
FL02754,AP003
FL02755,AP028
FL02756,AP029
FL02757,AP016
FL02758,AP015
FL02759,AP030
FL02760,AP002
FL02761,AP007
FL02762,AP010
FL02763,AP001
FL02764,AP027
FL02765,AP010
FL02766,AP003
FL02767,AP023
FL02768,AP008
FL02769,AP002
FL02770,AP005
FL02771,AP032
FL02772,AP010
FL02773,AP032
FL02774,AP019
FL02775,AP008
FL02776,AP040
FL02777,AP022
FL02778,AP009
FL02779,AP002
FL02780,AP019
FL02781,AP009
FL02782,AP007
FL02783,AP026
FL02784,AP009
FL02785,AP029
FL02786,AP031
FL02787,AP034
FL02788,AP016
FL02789,AP002
FL02790,AP007
FL02791,AP017
FL02792,AP038
FL02793,AP016
FL02794,AP040
FL02795,AP004
FL02796,AP030
FL02797,AP006
FL02798,AP013
FL02799,AP005
FL02800,AP025
FL02801,AP027
FL02802,AP005
FL02803,AP004
FL02804,AP027
FL02805,AP007
FL02806,AP001
FL02807,AP027
FL02808,AP010
FL02809,AP003
FL02810,AP007
FL02811,AP017
FL02812,AP001
FL02813,AP002
FL02814,AP001
FL02815,AP007
FL02816,AP008
FL02817,AP007
FL02818,AP008
FL02819,AP037
FL02820,AP002
FL02821,AP003
FL02822,AP019
FL02823,AP013
FL02824,AP004
FL02825,AP003
FL02826,AP002
FL02827,AP001
FL02828,AP006
FL02829,AP023
FL02830,AP036
FL02831,AP022
FL02832,AP008
FL02833,AP007
FL02834,AP001
FL02835,AP017
FL02836,AP004
FL02837,AP006
FL02838,AP021
FL02839,AP013
FL02840,AP010
FL02841,AP033
FL02842,AP001
FL02843,AP007
FL02844,AP027
FL02845,AP007
FL02846,AP016
FL02847,AP040
FL02848,AP005
FL02849,AP011
FL02850,AP036
FL02851,AP032
FL02852,AP028
FL02853,AP021
FL02854,AP034
FL02855,AP035
FL02856,AP009
FL02857,AP006
FL02858,AP020
FL02859,AP034
FL02860,AP016
FL02861,AP031
FL02862,AP017
FL02863,AP002
FL02864,AP009
FL02865,AP002
FL02866,AP027
FL02867,AP012
FL02868,AP024
FL02869,AP006
FL02870,AP010
FL02871,AP001
FL02872,AP006
FL02873,AP004
FL02874,AP002
FL02875,AP035
FL02876,AP038
FL02877,AP027
FL02878,AP003
FL02879,AP022
FL02880,AP001
FL02881,AP007
FL02882,AP006
FL02883,AP032
FL02884,AP020
FL02885,AP005
FL02886,AP013
FL02887,AP009
FL02888,AP010
FL02889,AP007
FL02890,AP015
FL02891,AP006
FL02892,AP004
FL02893,AP022
FL02894,AP040
FL02895,AP008
FL02896,AP034
FL02897,AP025
FL02898,AP003
FL02899,AP004
FL02900,AP007
FL02901,AP002
FL02902,AP006
FL02903,AP008
FL02904,AP004
FL02905,AP021
FL02906,AP034
FL02907,AP006
FL02908,AP004
FL02909,AP031
FL02910,AP010
FL02911,AP030
FL02912,AP009
FL02913,AP008
FL02914,AP003
FL02915,AP002
FL02916,AP032
FL02917,AP037
FL02918,AP021
FL02919,AP010
FL02920,AP007
FL02921,AP017
FL02922,AP020
FL02923,AP003
FL02924,AP006
FL02925,AP037
FL02926,AP027
FL02927,AP003
FL02928,AP007
FL02929,AP020
FL02930,AP002
FL02931,AP007
FL02932,AP008
FL02933,AP005
FL02934,AP024
FL02935,AP030
FL02936,AP009
FL02937,AP019
FL02938,AP017
FL02939,AP002
FL02940,AP001
FL02941,AP003
FL02942,AP007
FL02943,AP001
FL02944,AP009
FL02945,AP040
FL02946,AP013
FL02947,AP007
FL02948,AP017
FL02949,AP002
FL02950,AP034
FL02951,AP021
FL02952,AP025
FL02953,AP002
FL02954,AP006
FL02955,AP016
FL02956,AP006
FL02957,AP031
FL02958,AP019
FL02959,AP005
FL02960,AP022
FL02961,AP019
FL02962,AP027
FL02963,AP024
FL02964,AP005
FL02965,AP016
FL02966,AP003
FL02967,AP021
FL02968,AP001
FL02969,AP003
FL02970,AP032
FL02971,AP038
FL02972,AP023
FL02973,AP002
FL02974,AP003
FL02975,AP006
FL02976,AP040
FL02977,AP002
FL02978,AP001
FL02979,AP003
FL02980,AP010
FL02981,AP025
FL02982,AP037
FL02983,AP002
FL02984,AP008
FL02985,AP003
FL02986,AP001
FL02987,AP013
FL02988,AP005
FL02989,AP026
FL02990,AP010
FL02991,AP030
FL02992,AP035
FL02993,AP037
FL02994,AP036
FL02995,AP030
FL02996,AP020
FL02997,AP005
FL02998,AP006
