reading_id,sensor_id,ts,value
AC1001-S01-SN01-R01213,AC1001-S01-SN01,2024-08-20T12:00:00,665.13552
AC1001-S01-SN01-R01217,AC1001-S01-SN01,2024-08-20T16:00:00,670.28692
AC1001-S01-SN01-R01221,AC1001-S01-SN01,2024-08-20T20:00:00,675.9633
AC1001-S01-SN01-R01225,AC1001-S01-SN01,2024-08-21T00:00:00,677.12954
AC1001-S01-SN01-R01229,AC1001-S01-SN01,2024-08-21T04:00:00,672.70979
AC1001-S01-SN01-R01233,AC1001-S01-SN01,2024-08-21T08:00:00,675.83193
AC1001-S01-SN01-R01237,AC1001-S01-SN01,2024-08-21T12:00:00,676.90525
AC1001-S01-SN01-R01241,AC1001-S01-SN01,2024-08-21T16:00:00,680.68831
AC1001-S01-SN01-R01245,AC1001-S01-SN01,2024-08-21T20:00:00,673.40742
AC1001-S01-SN01-R01249,AC1001-S01-SN01,2024-08-22T00:00:00,678.28967
AC1001-S01-SN01-R01253,AC1001-S01-SN01,2024-08-22T04:00:00,672.41943
AC1001-S01-SN01-R01257,AC1001-S01-SN01,2024-08-22T08:00:00,681.10125
AC1001-S01-SN01-R01261,AC1001-S01-SN01,2024-08-22T12:00:00,677.85188
AC1001-S01-SN01-R01265,AC1001-S01-SN01,2024-08-22T16:00:00,672.19464
AC1001-S01-SN01-R01269,AC1001-S01-SN01,2024-08-22T20:00:00,680.5544
AC1001-S01-SN01-R01273,AC1001-S01-SN01,2024-08-23T00:00:00,673.0466
AC1001-S01-SN01-R01277,AC1001-S01-SN01,2024-08-23T04:00:00,676.55632
AC1001-S01-SN01-R01281,AC1001-S01-SN01,2024-08-23T08:00:00,668.2882
AC1001-S01-SN01-R01285,AC1001-S01-SN01,2024-08-23T12:00:00,670.74935
AC1001-S01-SN01-R01289,AC1001-S01-SN01,2024-08-23T16:00:00,676.03989
AC1001-S01-SN01-R01293,AC1001-S01-SN01,2024-08-23T20:00:00,676.40184
AC1001-S01-SN01-R01297,AC1001-S01-SN01,2024-08-24T00:00:00,671.50315
AC1001-S01-SN01-R01301,AC1001-S01-SN01,2024-08-24T04:00:00,677.7584
AC1001-S01-SN01-R01305,AC1001-S01-SN01,2024-08-24T08:00:00,672.17517
AC1001-S01-SN01-R01309,AC1001-S01-SN01,2024-08-24T12:00:00,671.58681
AC1001-S01-SN01-R01313,AC1001-S01-SN01,2024-08-24T16:00:00,677.75011
AC1001-S01-SN01-R01317,AC1001-S01-SN01,2024-08-24T20:00:00,670.62748
AC1001-S01-SN01-R01321,AC1001-S01-SN01,2024-08-25T00:00:00,675.80149
AC1001-S01-SN01-R01325,AC1001-S01-SN01,2024-08-25T04:00:00,676.9588
AC1001-S01-SN01-R01329,AC1001-S01-SN01,2024-08-25T08:00:00,669.41476
AC1001-S01-SN01-R01333,AC1001-S01-SN01,2024-08-25T12:00:00,677.4838
AC1001-S01-SN01-R01337,AC1001-S01-SN01,2024-08-25T16:00:00,685.58369
AC1001-S01-SN01-R01341,AC1001-S01-SN01,2024-08-25T20:00:00,677.68672
AC1001-S01-SN01-R01345,AC1001-S01-SN01,2024-08-26T00:00:00,677.34839
AC1001-S01-SN01-R01349,AC1001-S01-SN01,2024-08-26T04:00:00,675.37353
AC1001-S01-SN01-R01353,AC1001-S01-SN01,2024-08-26T08:00:00,683.00814
AC1001-S01-SN01-R01357,AC1001-S01-SN01,2024-08-26T12:00:00,674.93079
AC1001-S01-SN01-R01361,AC1001-S01-SN01,2024-08-26T16:00:00,670.35492
AC1001-S01-SN01-R01365,AC1001-S01-SN01,2024-08-26T20:00:00,672.53088
AC1001-S01-SN01-R01369,AC1001-S01-SN01,2024-08-27T00:00:00,671.22787
AC1001-S01-SN01-R01373,AC1001-S01-SN01,2024-08-27T04:00:00,676.49865
AC1001-S01-SN01-R01377,AC1001-S01-SN01,2024-08-27T08:00:00,677.65718
AC1001-S01-SN01-R01381,AC1001-S01-SN01,2024-08-27T12:00:00,675.58102
AC1001-S01-SN01-R01385,AC1001-S01-SN01,2024-08-27T16:00:00,681.11689
AC1001-S01-SN01-R01389,AC1001-S01-SN01,2024-08-27T20:00:00,674.44872
AC1001-S01-SN01-R01393,AC1001-S01-SN01,2024-08-28T00:00:00,670.30533
AC1001-S01-SN01-R01397,AC1001-S01-SN01,2024-08-28T04:00:00,678.92319
AC1001-S01-SN01-R01401,AC1001-S01-SN01,2024-08-28T08:00:00,676.24871
AC1001-S01-SN01-R01405,AC1001-S01-SN01,2024-08-28T12:00:00,677.91281
AC1001-S01-SN01-R01409,AC1001-S01-SN01,2024-08-28T16:00:00,675.60534
AC1001-S01-SN01-R01413,AC1001-S01-SN01,2024-08-28T20:00:00,681.91317
AC1001-S01-SN01-R01417,AC1001-S01-SN01,2024-08-29T00:00:00,680.57866
AC1001-S01-SN01-R01421,AC1001-S01-SN01,2024-08-29T04:00:00,678.60071
AC1001-S01-SN01-R01425,AC1001-S01-SN01,2024-08-29T08:00:00,680.17353
AC1001-S01-SN01-R01429,AC1001-S01-SN01,2024-08-29T12:00:00,676.39396
AC1001-S01-SN01-R01433,AC1001-S01-SN01,2024-08-29T16:00:00,678.22571
AC1001-S01-SN01-R01437,AC1001-S01-SN01,2024-08-29T20:00:00,673.08496
AC1001-S01-SN01-R01441,AC1001-S01-SN01,2024-08-30T00:00:00,672.63735
AC1001-S01-SN01-R01445,AC1001-S01-SN01,2024-08-30T04:00:00,685.69916
AC1001-S01-SN01-R01449,AC1001-S01-SN01,2024-08-30T08:00:00,676.4737
AC1001-S01-SN01-R01453,AC1001-S01-SN01,2024-08-30T12:00:00,682.80243
AC1001-S01-SN01-R01457,AC1001-S01-SN01,2024-08-30T16:00:00,683.97009
AC1001-S01-SN01-R01461,AC1001-S01-SN01,2024-08-30T20:00:00,674.78749
AC1001-S01-SN01-R01465,AC1001-S01-SN01,2024-08-31T00:00:00,673.32746
AC1001-S01-SN01-R01469,AC1001-S01-SN01,2024-08-31T04:00:00,678.26721
AC1001-S01-SN01-R01473,AC1001-S01-SN01,2024-08-31T08:00:00,677.27053
AC1001-S01-SN01-R01477,AC1001-S01-SN01,2024-08-31T12:00:00,676.625
AC1001-S01-SN01-R01481,AC1001-S01-SN01,2024-08-31T16:00:00,678.4476
AC1001-S01-SN01-R01485,AC1001-S01-SN01,2024-08-31T20:00:00,681.17394
AC1001-S01-SN01-R01489,AC1001-S01-SN01,2024-09-01T00:00:00,675.99789
AC1001-S01-SN01-R01493,AC1001-S01-SN01,2024-09-01T04:00:00,676.97144
AC1001-S01-SN01-R01497,AC1001-S01-SN01,2024-09-01T08:00:00,680.75519
AC1001-S01-SN01-R01501,AC1001-S01-SN01,2024-09-01T12:00:00,682.95546
AC1001-S01-SN01-R01505,AC1001-S01-SN01,2024-09-01T16:00:00,670.99646
AC1001-S01-SN01-R01509,AC1001-S01-SN01,2024-09-01T20:00:00,678.66351
AC1001-S01-SN01-R01513,AC1001-S01-SN01,2024-09-02T00:00:00,672.59185
AC1001-S01-SN01-R01517,AC1001-S01-SN01,2024-09-02T04:00:00,677.43106
AC1001-S01-SN01-R01521,AC1001-S01-SN01,2024-09-02T08:00:00,677.76891
AC1001-S01-SN01-R01525,AC1001-S01-SN01,2024-09-02T12:00:00,682.83735
AC1001-S01-SN01-R01529,AC1001-S01-SN01,2024-09-02T16:00:00,680.64047
AC1001-S01-SN01-R01533,AC1001-S01-SN01,2024-09-02T20:00:00,685.78153
AC1001-S01-SN01-R01537,AC1001-S01-SN01,2024-09-03T00:00:00,675.54914
AC1001-S01-SN01-R01541,AC1001-S01-SN01,2024-09-03T04:00:00,679.68859
AC1001-S01-SN01-R01545,AC1001-S01-SN01,2024-09-03T08:00:00,690.14961
AC1001-S01-SN01-R01549,AC1001-S01-SN01,2024-09-03T12:00:00,673.48291
AC1001-S01-SN01-R01553,AC1001-S01-SN01,2024-09-03T16:00:00,674.20609
AC1001-S01-SN01-R01557,AC1001-S01-SN01,2024-09-03T20:00:00,681.90789
AC1001-S01-SN01-R01561,AC1001-S01-SN01,2024-09-04T00:00:00,676.27214
AC1001-S01-SN01-R01565,AC1001-S01-SN01,2024-09-04T04:00:00,675.11217
AC1001-S01-SN01-R01569,AC1001-S01-SN01,2024-09-04T08:00:00,679.32646
AC1001-S01-SN01-R01573,AC1001-S01-SN01,2024-09-04T12:00:00,674.20509
AC1001-S01-SN01-R01577,AC1001-S01-SN01,2024-09-04T16:00:00,671.59721
AC1001-S01-SN01-R01581,AC1001-S01-SN01,2024-09-04T20:00:00,681.32676
AC1001-S01-SN01-R01585,AC1001-S01-SN01,2024-09-05T00:00:00,671.25003
AC1001-S01-SN01-R01589,AC1001-S01-SN01,2024-09-05T04:00:00,674.65686
AC1001-S01-SN01-R01593,AC1001-S01-SN01,2024-09-05T08:00:00,680.88649
AC1001-S01-SN01-R01597,AC1001-S01-SN01,2024-09-05T12:00:00,685.13996
AC1001-S01-SN01-R01601,AC1001-S01-SN01,2024-09-05T16:00:00,684.09784
AC1001-S01-SN01-R01605,AC1001-S01-SN01,2024-09-05T20:00:00,681.5044
AC1001-S01-SN01-R01609,AC1001-S01-SN01,2024-09-06T00:00:00,680.78907
AC1001-S01-SN01-R01613,AC1001-S01-SN01,2024-09-06T04:00:00,677.46124
AC1001-S01-SN01-R01617,AC1001-S01-SN01,2024-09-06T08:00:00,681.02271
AC1001-S01-SN01-R01621,AC1001-S01-SN01,2024-09-06T12:00:00,682.60934
AC1001-S01-SN01-R01625,AC1001-S01-SN01,2024-09-06T16:00:00,671.79198
AC1001-S01-SN01-R01629,AC1001-S01-SN01,2024-09-06T20:00:00,675.78164
AC1001-S01-SN01-R01633,AC1001-S01-SN01,2024-09-07T00:00:00,681.09613
AC1001-S01-SN01-R01637,AC1001-S01-SN01,2024-09-07T04:00:00,687.17135
AC1001-S01-SN01-R01641,AC1001-S01-SN01,2024-09-07T08:00:00,671.76437
AC1001-S01-SN01-R01645,AC1001-S01-SN01,2024-09-07T12:00:00,679.85083
AC1001-S01-SN01-R01649,AC1001-S01-SN01,2024-09-07T16:00:00,678.549
AC1001-S01-SN01-R01653,AC1001-S01-SN01,2024-09-07T20:00:00,679.54872
AC1001-S01-SN01-R01657,AC1001-S01-SN01,2024-09-08T00:00:00,683.06175
AC1001-S01-SN01-R01661,AC1001-S01-SN01,2024-09-08T04:00:00,680.12533
AC1001-S01-SN01-R01665,AC1001-S01-SN01,2024-09-08T08:00:00,681.32271
AC1001-S01-SN01-R01669,AC1001-S01-SN01,2024-09-08T12:00:00,680.28038
AC1001-S01-SN01-R01673,AC1001-S01-SN01,2024-09-08T16:00:00,679.85122
AC1001-S01-SN01-R01677,AC1001-S01-SN01,2024-09-08T20:00:00,678.16031
AC1001-S01-SN01-R01681,AC1001-S01-SN01,2024-09-09T00:00:00,678.87321
AC1001-S01-SN01-R01685,AC1001-S01-SN01,2024-09-09T04:00:00,678.92562
AC1001-S01-SN01-R01689,AC1001-S01-SN01,2024-09-09T08:00:00,678.99206
AC1001-S01-SN01-R01693,AC1001-S01-SN01,2024-09-09T12:00:00,676.54637
AC1001-S01-SN01-R01697,AC1001-S01-SN01,2024-09-09T16:00:00,674.89026
AC1001-S01-SN01-R01701,AC1001-S01-SN01,2024-09-09T20:00:00,681.52141
AC1001-S01-SN01-R01705,AC1001-S01-SN01,2024-09-10T00:00:00,679.49359
AC1001-S01-SN01-R01709,AC1001-S01-SN01,2024-09-10T04:00:00,679.10144
AC1001-S01-SN01-R01713,AC1001-S01-SN01,2024-09-10T08:00:00,677.64459
AC1001-S01-SN01-R01717,AC1001-S01-SN01,2024-09-10T12:00:00,683.36518
AC1001-S01-SN01-R01721,AC1001-S01-SN01,2024-09-10T16:00:00,678.97789
AC1001-S01-SN01-R01725,AC1001-S01-SN01,2024-09-10T20:00:00,678.05967
AC1001-S01-SN01-R01729,AC1001-S01-SN01,2024-09-11T00:00:00,681.08765
AC1001-S01-SN01-R01733,AC1001-S01-SN01,2024-09-11T04:00:00,679.6521
AC1001-S01-SN01-R01737,AC1001-S01-SN01,2024-09-11T08:00:00,678.64492
AC1001-S01-SN01-R01741,AC1001-S01-SN01,2024-09-11T12:00:00,683.34128
AC1001-S01-SN01-R01745,AC1001-S01-SN01,2024-09-11T16:00:00,679.60294
AC1001-S01-SN01-R01749,AC1001-S01-SN01,2024-09-11T20:00:00,678.96582
AC1001-S01-SN01-R01753,AC1001-S01-SN01,2024-09-12T00:00:00,685.57795
AC1001-S01-SN01-R01757,AC1001-S01-SN01,2024-09-12T04:00:00,678.17745
AC1001-S01-SN01-R01761,AC1001-S01-SN01,2024-09-12T08:00:00,679.63385
AC1001-S01-SN01-R01765,AC1001-S01-SN01,2024-09-12T12:00:00,677.63481
AC1001-S01-SN01-R01769,AC1001-S01-SN01,2024-09-12T16:00:00,680.36766
AC1001-S01-SN01-R01773,AC1001-S01-SN01,2024-09-12T20:00:00,685.91993
AC1001-S01-SN01-R01777,AC1001-S01-SN01,2024-09-13T00:00:00,678.13085
AC1001-S01-SN01-R01781,AC1001-S01-SN01,2024-09-13T04:00:00,673.58273
AC1001-S01-SN01-R01785,AC1001-S01-SN01,2024-09-13T08:00:00,686.04632
AC1001-S01-SN01-R01789,AC1001-S01-SN01,2024-09-13T12:00:00,676.41423
AC1001-S01-SN01-R01793,AC1001-S01-SN01,2024-09-13T16:00:00,675.79001
AC1001-S01-SN01-R01797,AC1001-S01-SN01,2024-09-13T20:00:00,680.35461
AC1001-S01-SN01-R01801,AC1001-S01-SN01,2024-09-14T00:00:00,681.31545
AC1001-S01-SN01-R01805,AC1001-S01-SN01,2024-09-14T04:00:00,684.10474
AC1001-S01-SN01-R01809,AC1001-S01-SN01,2024-09-14T08:00:00,675.65445
AC1001-S01-SN01-R01813,AC1001-S01-SN01,2024-09-14T12:00:00,683.1391
AC1001-S01-SN01-R01817,AC1001-S01-SN01,2024-09-14T16:00:00,684.2916
AC1001-S01-SN01-R01821,AC1001-S01-SN01,2024-09-14T20:00:00,686.92789
AC1001-S01-SN01-R01825,AC1001-S01-SN01,2024-09-15T00:00:00,685.71787
AC1001-S01-SN01-R01829,AC1001-S01-SN01,2024-09-15T04:00:00,685.37565
AC1001-S01-SN01-R01833,AC1001-S01-SN01,2024-09-15T08:00:00,684.8397
AC1001-S01-SN01-R01837,AC1001-S01-SN01,2024-09-15T12:00:00,688.04254
AC1001-S01-SN01-R01841,AC1001-S01-SN01,2024-09-15T16:00:00,685.99908
AC1001-S01-SN01-R01845,AC1001-S01-SN01,2024-09-15T20:00:00,683.09135
AC1001-S01-SN01-R01849,AC1001-S01-SN01,2024-09-16T00:00:00,680.7857
AC1001-S01-SN01-R01853,AC1001-S01-SN01,2024-09-16T04:00:00,684.74823
AC1001-S01-SN01-R01857,AC1001-S01-SN01,2024-09-16T08:00:00,684.51628
AC1001-S01-SN01-R01861,AC1001-S01-SN01,2024-09-16T12:00:00,688.13743
AC1001-S01-SN01-R01865,AC1001-S01-SN01,2024-09-16T16:00:00,682.51621
AC1001-S01-SN01-R01869,AC1001-S01-SN01,2024-09-16T20:00:00,686.35377
AC1001-S01-SN01-R01873,AC1001-S01-SN01,2024-09-17T00:00:00,679.63052
AC1001-S01-SN01-R01877,AC1001-S01-SN01,2024-09-17T04:00:00,688.39901
AC1001-S01-SN01-R01881,AC1001-S01-SN01,2024-09-17T08:00:00,681.8657
AC1001-S01-SN01-R01885,AC1001-S01-SN01,2024-09-17T12:00:00,679.79626
AC1001-S01-SN01-R01889,AC1001-S01-SN01,2024-09-17T16:00:00,687.15869
AC1001-S01-SN01-R01893,AC1001-S01-SN01,2024-09-17T20:00:00,682.69463
AC1001-S01-SN01-R01897,AC1001-S01-SN01,2024-09-18T00:00:00,682.10636
AC1001-S01-SN01-R01901,AC1001-S01-SN01,2024-09-18T04:00:00,685.84572
AC1001-S01-SN01-R01905,AC1001-S01-SN01,2024-09-18T08:00:00,683.90291
AC1001-S01-SN01-R01909,AC1001-S01-SN01,2024-09-18T12:00:00,681.11228
AC1001-S01-SN01-R01913,AC1001-S01-SN01,2024-09-18T16:00:00,688.06405
AC1001-S01-SN01-R01917,AC1001-S01-SN01,2024-09-18T20:00:00,682.84165
AC1001-S01-SN01-R01921,AC1001-S01-SN01,2024-09-19T00:00:00,677.28107
AC1001-S01-SN01-R01925,AC1001-S01-SN01,2024-09-19T04:00:00,682.01961
AC1001-S01-SN01-R01929,AC1001-S01-SN01,2024-09-19T08:00:00,678.09763
AC1001-S01-SN01-R01933,AC1001-S01-SN01,2024-09-19T12:00:00,679.44353
AC1001-S01-SN01-R01937,AC1001-S01-SN01,2024-09-19T16:00:00,681.8526
AC1001-S01-SN01-R01941,AC1001-S01-SN01,2024-09-19T20:00:00,679.97953
AC1001-S01-SN01-R01945,AC1001-S01-SN01,2024-09-20T00:00:00,681.69885
AC1001-S01-SN01-R01949,AC1001-S01-SN01,2024-09-20T04:00:00,684.58304
AC1001-S01-SN01-R01953,AC1001-S01-SN01,2024-09-20T08:00:00,685.19333
AC1001-S01-SN01-R01957,AC1001-S01-SN01,2024-09-20T12:00:00,683.49167
AC1001-S01-SN01-R01961,AC1001-S01-SN01,2024-09-20T16:00:00,683.60001
AC1001-S01-SN01-R01965,AC1001-S01-SN01,2024-09-20T20:00:00,685.43667
AC1001-S01-SN01-R01969,AC1001-S01-SN01,2024-09-21T00:00:00,683.83108
AC1001-S01-SN01-R01973,AC1001-S01-SN01,2024-09-21T04:00:00,680.01943
AC1001-S01-SN01-R01977,AC1001-S01-SN01,2024-09-21T08:00:00,690.27764
AC1001-S01-SN01-R01981,AC1001-S01-SN01,2024-09-21T12:00:00,688.73046
AC1001-S01-SN01-R01985,AC1001-S01-SN01,2024-09-21T16:00:00,685.56755
AC1001-S01-SN01-R01989,AC1001-S01-SN01,2024-09-21T20:00:00,686.29493
AC1001-S01-SN01-R01993,AC1001-S01-SN01,2024-09-22T00:00:00,685.28911
AC1001-S01-SN01-R01997,AC1001-S01-SN01,2024-09-22T04:00:00,683.17788
AC1001-S01-SN01-R02001,AC1001-S01-SN01,2024-09-22T08:00:00,686.60897
AC1001-S01-SN01-R02005,AC1001-S01-SN01,2024-09-22T12:00:00,684.81443
AC1001-S01-SN01-R02009,AC1001-S01-SN01,2024-09-22T16:00:00,680.7724
AC1001-S01-SN01-R02013,AC1001-S01-SN01,2024-09-22T20:00:00,690.81824
AC1001-S01-SN01-R02017,AC1001-S01-SN01,2024-09-23T00:00:00,687.34313
AC1001-S01-SN01-R02021,AC1001-S01-SN01,2024-09-23T04:00:00,685.81559
AC1001-S01-SN01-R02025,AC1001-S01-SN01,2024-09-23T08:00:00,687.39305
AC1001-S01-SN01-R02029,AC1001-S01-SN01,2024-09-23T12:00:00,690.04806
AC1001-S01-SN01-R02033,AC1001-S01-SN01,2024-09-23T16:00:00,685.92149
AC1001-S01-SN01-R02037,AC1001-S01-SN01,2024-09-23T20:00:00,682.09961
AC1001-S01-SN01-R02041,AC1001-S01-SN01,2024-09-24T00:00:00,692.33929
AC1001-S01-SN01-R02045,AC1001-S01-SN01,2024-09-24T04:00:00,687.99746
AC1001-S01-SN01-R02049,AC1001-S01-SN01,2024-09-24T08:00:00,688.42413
AC1001-S01-SN01-R02053,AC1001-S01-SN01,2024-09-24T12:00:00,687.07685
AC1001-S01-SN01-R02057,AC1001-S01-SN01,2024-09-24T16:00:00,683.73893
AC1001-S01-SN01-R02061,AC1001-S01-SN01,2024-09-24T20:00:00,686.85765
AC1001-S01-SN01-R02065,AC1001-S01-SN01,2024-09-25T00:00:00,689.33274
AC1001-S01-SN01-R02069,AC1001-S01-SN01,2024-09-25T04:00:00,684.81346
AC1001-S01-SN01-R02073,AC1001-S01-SN01,2024-09-25T08:00:00,686.26291
AC1001-S01-SN01-R02077,AC1001-S01-SN01,2024-09-25T12:00:00,678.57332
AC1001-S01-SN01-R02081,AC1001-S01-SN01,2024-09-25T16:00:00,682.13567
AC1001-S01-SN01-R02085,AC1001-S01-SN01,2024-09-25T20:00:00,685.89421
AC1001-S01-SN01-R02089,AC1001-S01-SN01,2024-09-26T00:00:00,686.96476
AC1001-S01-SN01-R02093,AC1001-S01-SN01,2024-09-26T04:00:00,686.66715
AC1001-S01-SN01-R02097,AC1001-S01-SN01,2024-09-26T08:00:00,680.06175
AC1001-S01-SN01-R02101,AC1001-S01-SN01,2024-09-26T12:00:00,683.94606
AC1001-S01-SN01-R02105,AC1001-S01-SN01,2024-09-26T16:00:00,691.4017
AC1001-S01-SN01-R02109,AC1001-S01-SN01,2024-09-26T20:00:00,687.91938
AC1001-S01-SN01-R02113,AC1001-S01-SN01,2024-09-27T00:00:00,688.31981
AC1001-S01-SN01-R02117,AC1001-S01-SN01,2024-09-27T04:00:00,687.41399
AC1001-S01-SN01-R02121,AC1001-S01-SN01,2024-09-27T08:00:00,683.88339
AC1001-S01-SN01-R02125,AC1001-S01-SN01,2024-09-27T12:00:00,694.49235
AC1001-S01-SN01-R02129,AC1001-S01-SN01,2024-09-27T16:00:00,687.1667
AC1001-S01-SN01-R02133,AC1001-S01-SN01,2024-09-27T20:00:00,684.08205
AC1001-S01-SN01-R02137,AC1001-S01-SN01,2024-09-28T00:00:00,688.04888
AC1001-S01-SN01-R02141,AC1001-S01-SN01,2024-09-28T04:00:00,716.72809
AC1001-S01-SN01-R02145,AC1001-S01-SN01,2024-09-28T08:00:00,683.74103
AC1001-S01-SN01-R02149,AC1001-S01-SN01,2024-09-28T12:00:00,686.87231
AC1001-S01-SN01-R02153,AC1001-S01-SN01,2024-09-28T16:00:00,687.93381
AC1001-S01-SN01-R02157,AC1001-S01-SN01,2024-09-28T20:00:00,689.57415
AC1001-S01-SN02-R00001,AC1001-S01-SN02,2024-07-01T00:00:00,0.18091
AC1001-S01-SN02-R00005,AC1001-S01-SN02,2024-07-01T04:00:00,0.17593
AC1001-S01-SN02-R00009,AC1001-S01-SN02,2024-07-01T08:00:00,0.18888
AC1001-S01-SN02-R00013,AC1001-S01-SN02,2024-07-01T12:00:00,0.1728
AC1001-S01-SN02-R00017,AC1001-S01-SN02,2024-07-01T16:00:00,0.17546
AC1001-S01-SN02-R00021,AC1001-S01-SN02,2024-07-01T20:00:00,0.18329
AC1001-S01-SN02-R00025,AC1001-S01-SN02,2024-07-02T00:00:00,0.18443
AC1001-S01-SN02-R00029,AC1001-S01-SN02,2024-07-02T04:00:00,0.18826
AC1001-S01-SN02-R00033,AC1001-S01-SN02,2024-07-02T08:00:00,0.17466
AC1001-S01-SN02-R00037,AC1001-S01-SN02,2024-07-02T12:00:00,0.17536
AC1001-S01-SN02-R00041,AC1001-S01-SN02,2024-07-02T16:00:00,0.17093
AC1001-S01-SN02-R00045,AC1001-S01-SN02,2024-07-02T20:00:00,0.16953
AC1001-S01-SN02-R00049,AC1001-S01-SN02,2024-07-03T00:00:00,0.17548
AC1001-S01-SN02-R00053,AC1001-S01-SN02,2024-07-03T04:00:00,0.19667
AC1001-S01-SN02-R00057,AC1001-S01-SN02,2024-07-03T08:00:00,0.19766
AC1001-S01-SN02-R00061,AC1001-S01-SN02,2024-07-03T12:00:00,0.18869
AC1001-S01-SN02-R00065,AC1001-S01-SN02,2024-07-03T16:00:00,0.19388
AC1001-S01-SN02-R00069,AC1001-S01-SN02,2024-07-03T20:00:00,0.19244
AC1001-S01-SN02-R00073,AC1001-S01-SN02,2024-07-04T00:00:00,0.19003
AC1001-S01-SN02-R00077,AC1001-S01-SN02,2024-07-04T04:00:00,0.18379
AC1001-S01-SN02-R00081,AC1001-S01-SN02,2024-07-04T08:00:00,0.20079
AC1001-S01-SN02-R00085,AC1001-S01-SN02,2024-07-04T12:00:00,0.1972
AC1001-S01-SN02-R00089,AC1001-S01-SN02,2024-07-04T16:00:00,0.19518
AC1001-S01-SN02-R00093,AC1001-S01-SN02,2024-07-04T20:00:00,0.20285
AC1001-S01-SN02-R00097,AC1001-S01-SN02,2024-07-05T00:00:00,0.18661
AC1001-S01-SN02-R00101,AC1001-S01-SN02,2024-07-05T04:00:00,0.16455
AC1001-S01-SN02-R00105,AC1001-S01-SN02,2024-07-05T08:00:00,0.21201
AC1001-S01-SN02-R00109,AC1001-S01-SN02,2024-07-05T12:00:00,0.20141
AC1001-S01-SN02-R00113,AC1001-S01-SN02,2024-07-05T16:00:00,0.1986
AC1001-S01-SN02-R00117,AC1001-S01-SN02,2024-07-05T20:00:00,0.21646
AC1001-S01-SN02-R00121,AC1001-S01-SN02,2024-07-06T00:00:00,0.20601
AC1001-S01-SN02-R00125,AC1001-S01-SN02,2024-07-06T04:00:00,0.1729
AC1001-S01-SN02-R00129,AC1001-S01-SN02,2024-07-06T08:00:00,0.18656
AC1001-S01-SN02-R00133,AC1001-S01-SN02,2024-07-06T12:00:00,0.19115
AC1001-S01-SN02-R00137,AC1001-S01-SN02,2024-07-06T16:00:00,0.20705
AC1001-S01-SN02-R00141,AC1001-S01-SN02,2024-07-06T20:00:00,0.17649
AC1001-S01-SN02-R00145,AC1001-S01-SN02,2024-07-07T00:00:00,0.19577
AC1001-S01-SN02-R00149,AC1001-S01-SN02,2024-07-07T04:00:00,0.20453
AC1001-S01-SN02-R00153,AC1001-S01-SN02,2024-07-07T08:00:00,0.18665
AC1001-S01-SN02-R00157,AC1001-S01-SN02,2024-07-07T12:00:00,0.21108
AC1001-S01-SN02-R00161,AC1001-S01-SN02,2024-07-07T16:00:00,0.19595
AC1001-S01-SN02-R00165,AC1001-S01-SN02,2024-07-07T20:00:00,0.21116
AC1001-S01-SN02-R00169,AC1001-S01-SN02,2024-07-08T00:00:00,0.18944
AC1001-S01-SN02-R00173,AC1001-S01-SN02,2024-07-08T04:00:00,0.19739
AC1001-S01-SN02-R00177,AC1001-S01-SN02,2024-07-08T08:00:00,0.20185
AC1001-S01-SN02-R00181,AC1001-S01-SN02,2024-07-08T12:00:00,0.18658
AC1001-S01-SN02-R00185,AC1001-S01-SN02,2024-07-08T16:00:00,0.18631
AC1001-S01-SN02-R00189,AC1001-S01-SN02,2024-07-08T20:00:00,0.18328
AC1001-S01-SN02-R00193,AC1001-S01-SN02,2024-07-09T00:00:00,0.1945
AC1001-S01-SN02-R00197,AC1001-S01-SN02,2024-07-09T04:00:00,0.19742
AC1001-S01-SN02-R00201,AC1001-S01-SN02,2024-07-09T08:00:00,0.45913
AC1001-S01-SN02-R00205,AC1001-S01-SN02,2024-07-09T12:00:00,0.20774
AC1001-S01-SN02-R00209,AC1001-S01-SN02,2024-07-09T16:00:00,0.19631
AC1001-S01-SN02-R00213,AC1001-S01-SN02,2024-07-09T20:00:00,0.21691
AC1001-S01-SN02-R00217,AC1001-S01-SN02,2024-07-10T00:00:00,0.21246
AC1001-S01-SN02-R00221,AC1001-S01-SN02,2024-07-10T04:00:00,0.22228
AC1001-S01-SN02-R00225,AC1001-S01-SN02,2024-07-10T08:00:00,0.22834
AC1001-S01-SN02-R00229,AC1001-S01-SN02,2024-07-10T12:00:00,0.19253
AC1001-S01-SN02-R00233,AC1001-S01-SN02,2024-07-10T16:00:00,0.20582
AC1001-S01-SN02-R00237,AC1001-S01-SN02,2024-07-10T20:00:00,0.21868
AC1001-S01-SN02-R00241,AC1001-S01-SN02,2024-07-11T00:00:00,0.1995
AC1001-S01-SN02-R00245,AC1001-S01-SN02,2024-07-11T04:00:00,0.20594
AC1001-S01-SN02-R00249,AC1001-S01-SN02,2024-07-11T08:00:00,0.20484
AC1001-S01-SN02-R00253,AC1001-S01-SN02,2024-07-11T12:00:00,0.20657
AC1001-S01-SN02-R00257,AC1001-S01-SN02,2024-07-11T16:00:00,0.19274
AC1001-S01-SN02-R00261,AC1001-S01-SN02,2024-07-11T20:00:00,0.2101
AC1001-S01-SN02-R00265,AC1001-S01-SN02,2024-07-12T00:00:00,0.20773
